Time (s)	Voltage	Current
16136.00100016594	2.80233637	0.00574381815
16142.685000181198	2.8023662	0.00576879695
16149.373000144958	2.80241468	0.00576937785
16156.059000015259	2.80236248	0.00574904627
16162.748000144958	2.80243333	0.00576298793
16169.436000108719	2.8024035	0.00575950251
16176.119000196457	2.80243333	0.00575020807
16182.808000087738	2.80246316	0.00571883935
16189.493000030518	2.802493	0.00576531154
16196.179000139236	2.80248554	0.00577228236
16202.863000154495	2.80245198	0.00573626642
16209.548000097275	2.80250046	0.00573800913
16216.238000154495	2.80253775	0.00575311259
16222.928000211716	2.80248181	0.00574846537
16229.611999988556	2.80248927	0.00576182612
16236.298000097275	2.80252656	0.00578738582
16242.983000040054	2.80257131	0.00580829831
16249.668000221252	2.80258623	0.00574207544
16256.351999998093	2.80254894	0.00577170146
16263.038000106812	2.8025825	0.00575136988
16269.723000049591	2.80260115	0.00574207544
16276.40700006485	2.80256385	0.00573859003
16283.09700012207	2.80261606	0.00577112056
16285.111000061035	3.07046171	-1.25906697
16292.153000116348	3.11069282	-1.25904083
16299.313000202179	3.14110109	-1.25901236
16306.466000080109	3.16747059	-1.25899726
16313.625	3.18977148	-1.25901585
16320.778000116348	3.20958124	-1.25899609
16327.93700003624	3.19624545	-1.2590019
16335.089000225067	3.21163232	-1.25901352
16342.24900007248	3.2275562	-1.2589653
16349.403000116348	3.24179447	-1.25897692
16356.561000108719	3.25555538	-1.25895078
16363.714000225067	3.26872708	-1.25893219
16370.873000144958	3.28124616	-1.25896646
16378.026000022888	3.29265392	-1.25894613
16385.185000181198	3.30488212	-1.25893451
16392.338000059128	3.31595798	-1.2589014
16399.4960000515	3.32657142	-1.25889849
16406.649000167847	3.3368716	-1.25885202
16413.808000087738	3.34665341	-1.25890488
16420.960000038147	3.35607721	-1.25887235
16428.120000123978	3.36517657	-1.25884737
16435.272000074387	3.37395522	-1.25888571
16442.424000024796	3.38242061	-1.25888397
16449.582000017166	3.39047205	-1.25884621
16456.735000133514	3.39834076	-1.25887061
16463.896000146866	3.40604165	-1.25884156
16471.055999994278	3.413571	-1.25884446
16478.209000110626	3.42097728	-1.25883459
16485.367000102997	3.42828661	-1.2588189
16492.519000053406	3.43734495	-1.2588189
16499.672000169754	3.44397555	-1.25883749
16506.828999996185	3.45049427	-1.25882006
16513.983000040054	3.45699434	-1.2587916
16521.136000156403	3.46347204	-1.25883343
16528.293000221252	3.46993856	-1.25879915
16535.447000026703	3.47608436	-1.25875151
16542.606000185013	3.48214438	-1.25878521
16549.759000062943	3.48762264	-1.25876081
16556.916000127792	3.49385421	-1.25876023
16564.080000162125	3.49936977	-1.25875964
16571.232000112534	3.50437442	-1.25876545
16578.391000032425	3.50994218	-1.2587579
16585.543000221252	3.51529365	-1.25874744
16592.696000099182	3.52044374	-1.25874919
16599.853000164032	3.53330591	-1.25873408
16607.014000177383	3.53763183	-1.25873002
16614.177000045776	3.54181605	-1.25873292
16621.336000204086	3.54570192	-1.25875442
16628.489000082016	3.54956169	-1.25870736
16635.648000001907	3.55347367	-1.25872072
16642.808000087738	3.55683372	-1.25871898
16649.97000002861	3.56051822	-1.25870155
16657.12300014496	3.56376639	-1.25867192
16664.28200006485	3.56693998	-1.25864345
16671.43400001526	3.56999796	-1.25868296
16678.59300017357	3.57298136	-1.2587091
16685.7460000515	3.57597594	-1.25867424
16692.896000146866	3.57873186	-1.25868064
16700.055999994278	3.58188307	-1.25866204
16707.21800017357	3.58470238	-1.25865623
16714.370000123978	3.58729048	-1.25863474
16721.53100013733	3.59024031	-1.25869458
16728.683000087738	3.59288434	-1.25867947
16735.835000038147	3.59531208	-1.25867483
16742.994000196457	3.59784424	-1.2586696
16750.147000074387	3.60035402	-1.25860104
16757.304000139236	3.60264751	-1.25866437
16764.46700000763	3.60512746	-1.25865856
16771.620000123978	3.60754774	-1.25861383
16778.78000020981	3.60989344	-1.25864462
16785.932000160217	3.61211234	-1.2586086
16793.09100008011	3.61434616	-1.25863358
16800.244000196457	3.61637487	-1.2586359
16807.40300011635	3.61590498	-1.25860453
16814.555000066757	3.61748245	-1.25862661
16821.714000225067	3.61945895	-1.2586086
16828.868000030518	3.62133103	-1.25862719
16836.02600002289	3.62326278	-1.25862254
16843.179000139236	3.62511995	-1.25866146
16850.337000131607	3.6270517	-1.25865275
16857.490000009537	3.62881563	-1.25860279
16864.649000167847	3.63059448	-1.25857258
16871.802000045776	3.6323435	-1.25859582
16878.952000141144	3.6340776	-1.25860685
16886.105000019073	3.63562151	-1.25864694
16893.264000177383	3.63719152	-1.25857723
16900.416000127792	3.63862728	-1.25858362
16907.574000120163	3.63986912	-1.25857839
16914.735000133514	3.64121537	-1.25861383
16921.888000011444	3.64245721	-1.25862428
16929.047000169754	3.64359463	-1.25860569
16936.200000047684	3.64462764	-1.25860163
16943.361000061035	3.64561961	-1.25859059
16950.513000011444	3.64654447	-1.25856909
16957.672000169754	3.64743576	-1.25859407
16964.824000120163	3.64829721	-1.25856735
16971.976000070572	3.64910646	-1.2585871
16979.134999990463	3.64989706	-1.25854411
16986.297000169754	3.65066528	-1.25859059
16993.449000120163	3.65147826	-1.25852203
17000.609000205994	3.65220546	-1.25852784
17007.762000083923	3.65290283	-1.25857316
17014.921000003815	3.65361512	-1.25856561
17022.082000017166	3.65441318	-1.25856444
17029.235000133514	3.65509936	-1.25850577
17036.394000053406	3.65580792	-1.2585476
17043.546000003815	3.65656495	-1.25858943
17050.703999996185	3.65723995	-1.25856619
17057.857000112534	3.65789629	-1.25852959
17065.018000125885	3.65862723	-1.25855863
17072.171000003815	3.65925001	-1.25857897
17079.330000162125	3.65991382	-1.25852842
17086.484000205994	3.66054779	-1.25853946
17093.643000125885	3.66120041	-1.25852552
17100.796000003815	3.66187167	-1.25850693
17107.952000141144	3.66249445	-1.25854121
17115.106000185013	3.66317691	-1.25856967
17122.25800013542	3.66384071	-1.25853888
17129.418000221252	3.664553	-1.25856328
17136.57000017166	3.66522053	-1.25854411
17143.729000091553	3.66596265	-1.25853888
17150.8820002079	3.66666375	-1.25856154
17158.042000055313	3.66742079	-1.25854643
17165.19500017166	3.66815545	-1.25854469
17172.353000164032	3.6689013	-1.25852552
17179.50600004196	3.66965088	-1.25847323
17186.66500020027	3.67043029	-1.25845987
17193.8180000782	3.67107545	-1.25850751
17200.976999998093	3.67176536	-1.25848892
17208.13000011444	3.67248883	-1.25849241
17215.29000020027	3.67322349	-1.25853075
17222.44200015068	3.67423039	-1.25852494
17229.601000070572	3.67499116	-1.25853017
17236.75500011444	3.67575192	-1.25851913
17243.914000034332	3.67652761	-1.25850577
17251.06600022316	3.67729956	-1.25850809
17258.22500014305	3.67807897	-1.25853075
17265.37800002098	3.67885093	-1.25850461
17272.53700017929	3.67969374	-1.25851506
